ugc
05065   |  09     30     15.04   |  +04     08     37.8
05066   |  09     31     08.00   |  +46     23     03.2
05067   |  09     32     12.50   |  +68     26     23.3
05068   |  09     34     36.97   |  +81     08     42.3
05069   |  09     30     36.04   |  +06     07     18.8
05070   |  09     31     13.06   |  +30     01     19.5
05072   |  09     31     36.73   |  +41     19     01.9
05073   |  09     32     53.03   |  +67     37     02.1
05074   |  09     31     53.15   |  +29     47     41.1
05075   |  09     31     41.68   |  +04     29     59.6
05076   |  09     32     36.69   |  +51     52     20.0
05077   |  09     32     50.85   |  +59     44     39.8
05078   |  09     31     45.73   |  +03     43     44.7
05079   |  09     32     09.69   |  +21     30     02.7
05080   |  09     32     37.00   |  +41     46     18.5
05081   |  09     32     06.32   |  +08     26     29.3
05082   |  09     32     21.15   |  +10     48     31.7
05083   |  09     32     19.38   |  +00     18     55.9
05083A  |   09     56     30.41  |   +88     10     19.8
05084   |  09     32     58.82   |  +27     29     59.3
05085   |  09     33     15.81   |  +42     20     19.3
05086   |  09     32     48.88   |  +21     27     54.5
05087   |  09     33     03.72   |  +29     55     41.0
05088   |  09     33     25.74   |  +34     02     52.9
05089   |  09     33     41.97   |  +39     59     02.4
05090   |  09     33     52.14   |  +46     51     48.3
05091   |  09     33     50.64   |  +44     15     23.5
05092   |  09     33     46.14   |  +10     09     08.8
05093   |  09     34     00.17   |  +10     01     46.0
05094   |  09     34     14.30   |  +24     13     33.3
05095   |  09     34     02.77   |  +09     28     44.3
05096   |  09     34     02.84   |  +10     06     29.2
05097   |  09     34     10.64   |  +00     14     28.5
05098   |  09     34     26.94   |  -02     30     15.1
05099   |  09     34     34.18   |  +00     05     22.4
05100   |  09     34     38.60   |  +05     50     30.0
05101   |  09     35     51.83   |  +61     21     11.6
05102   |  09     34     47.55   |  +10     17     00.2
05103   |  09     34     57.60   |  +21     42     17.4
05104   |  09     35     14.32   |  +34     43     53.7
05105   |  09     35     19.98   |  +35     54     49.3
05106   |  09     35     58.99   |  +54     36     38.5
05107   |  09     35     07.38   |  +05     07     11.4
05108   |  09     35     26.38   |  +29     48     45.5
05109   |  09     35     55.09   |  +48     08     47.3
05110   |  09     37     20.71   |  +73     23     05.3
05111   |  09     36     52.66   |  +66     47     17.3
05112   |  09     35     44.15   |  +31     42     19.4
05113   |  09     36     57.27   |  +66     32     54.8
05114   |  09     40     04.25   |  +82     06     16.1
05115   |  09     38     25.36   |  +76     19     08.6
05116   |  09     36     07.06   |  +03     00     43.4
05117a  |   09     36     19.14  |   +04     36     21.8
05117b  |   09     36     20.00  |   +04     35     37.6
05118   |  09     36     52.62   |  +37     41     40.9
05119   |  09     37     12.79   |  +38     05     31.7
05120   |  09     37     12.16   |  +36     37     11.6
05121   |  09     37     05.28   |  +13     53     38.9
05122   |  09     37     15.16   |  +23     35     25.7
05123   |  09     37     09.34   |  +19     50     08.9
05124   |  09     37     11.85   |  +21     40     07.9
05125   |  09     37     30.96   |  +32     50     29.1
05126   |  09     37     29.85   |  +23     09     40.2
05127   |  09     37     45.36   |  +37     05     18.7
05128   |  09     44     05.39   |  +83     48     24.3
05129   |  09     37     57.95   |  +25     29     39.1
05130   |  09     37     44.29   |  +02     45     37.8
05131   |  09     37     45.05   |  +02     44     50.3
05132   |  09     37     55.04   |  +17     00     53.2
05133   |  09     38     23.51   |  +43     30     32.2
05134   |  09     38     07.97   |  +09     31     23.8
05135   |  09     38     36.30   |  +43     10     35.7
05136   |  09     38     32.95   |  +17     01     52.3
05137   |  09     38     33.50   |  +20     39     20.6
05138   |  09     38     30.74   |  +02     34     22.8
05139   |  09     40     32.33   |  +71     10     56.0
05140   |  09     39     08.00   |  +34     00     23.6
05141   |  09     38     59.27   |  +06     57     18.8
05142   |  09     38     48.95   |  +07     46     25.7
05143   |  09     39     01.58   |  +17     01     30.7
05144a  |   09     39     16.77  |   +32     18     40.5
05144b  |   09     39     17.98  |   +32     18     40.5
05145   |  09     39     34.87   |  +48     25     18.6
05146a  |   09     39     24.19  |   +32     21     47.2
05146b  |   09     39     26.49  |   +32     21     56.6
05147   |  09     39     27.17   |  +38     25     46.9
05148   |  09     39     33.54   |  +11     30     34.1
05149   |  09     39     46.08   |  +20     59     59.3
05150   |  09     40     31.73   |  +47     30     36.2
05151   |  09     40     27.19   |  +48     20     13.8
05152   |  09     43     31.51   |  +79     42     05.6
05153   |  09     41     13.04   |  +61     03     40.4
05154   |  09     40     31.92   |  +28     58     08.3
05155   |  09     40     24.13   |  +14     55     23.3
05156   |  09     40     32.88   |  +25     29     24.9
05157   |  09     40     58.27   |  +47     37     15.3
05158   |  09     41     29.64   |  +53     11     42.7
05159   |  09     40     36.46   |  +03     34     36.6
05160   |  09     40     41.76   |  +11     53     17.4
05161   |  09     40     56.55   |  +27     46     39.2
05162   |  09     40     59.87   |  +27     46     14.3
05163   |  09     42     16.57   |  +68     24     13.0
05164   |  09     40     49.74   |  +11     33     06.1
05165   |  09     40     59.69   |  +21     11     33.1
05166   |  09     41     16.62   |  +35     52     57.1
05167   |  09     40     54.00   |  +05     09     58.7
05168   |  09     41     00.20   |  +06     56     08.9
05169   |  09     41     46.40   |  +46     58     26.0
05170   |  09     41     15.73   |  +02     49     14.8
05171   |  09     41     16.63   |  +10     38     47.9
05172   |  09     41     52.22   |  +48     40     14.4
05173   |  09     41     32.29   |  +11     24     46.2
05174   |  09     41     50.10   |  +33     30     42.2
05175   |  09     43     46.80   |  +74     51     35.6
05176   |  09     42     35.26   |  +58     51     03.9
05177   |  09     41     54.02   |  +11     37     55.2
05178   |  09     41     56.97   |  +12     17     45.5
05179   |  09     43     01.67   |  +58     58     25.1
05180   |  09     42     03.66   |  +00     20     10.0
05181   |  09     42     11.68   |  +04     40     24.8
05182   |  09     42     25.00   |  +04     16     59.5
05183   |  09     42     54.22   |  +31     50     48.5
05184   |  09     43     02.23   |  +37     49     23.1
05185   |  09     42     55.17   |  +28     58     53.4
05186   |  09     42     59.10   |  +33     16     00.2
05187   |  09     43     06.21   |  +41     05     34.0
05188   |  09     44     09.82   |  +65     58     38.3
05189a  |   09     42     53.26  |   +09     29     34.4
05189b  |   09     42     56.77  |   +09     28     20.0
05190   |  09     43     12.06   |  +31     55     41.9
05191   |  09     43     19.17   |  +36     14     52.4
05192   |  09     43     08.47   |  +21     10     55.3
05193   |  09     43     33.24   |  +39     24     53.8
05194   |  09     43     31.49   |  +34     02     31.5
05195   |  09     43     12.13   |  +00     24     50.1
05197   |  09     43     46.10   |  +36     10     45.5
05198   |  09     43     57.53   |  +41     41     13.8
05199   |  09     43     57.06   |  +42     40     20.7
05200   |  09     43     40.49   |  +11     03     37.8
05201   |  09     44     35.15   |  +55     45     45.6
05202   |  09     45     08.70   |  +68     35     41.0
05203   |  09     46     54.82   |  +79     48     38.1
05204   |  09     43     51.32   |  +09     39     17.1
05205   |  09     44     07.23   |  -00     39     29.8
05206   |  10     44     20.85   |  +14     05     02.6
05207   |  09     45     12.51   |  +53     41     11.4
05208   |  09     44     56.67   |  +31     05     51.5
05209   |  09     45     04.20   |  +32     14     18.2
05210   |  09     46     24.29   |  +68     57     27.6
05211   |  09     44     39.08   |  -00     13     18.3
05212   |  09     45     13.50   |  +39     26     18.4
05213   |  09     44     57.21   |  +16     42     26.6
05214   |  09     45     22.35   |  +23     04     15.7
05215   |  09     45     14.46   |  +09     06     36.3
05216   |  09     45     22.64   |  +09     46     01.8
05217   |  09     45     45.41   |  +33     52     13.1
05218   |  09     45     30.18   |  +06     22     36.5
05219   |  09     45     50.03   |  +28     28     22.0
05220   |  09     45     41.34   |  +04     56     32.2
05221   |  09     47     15.47   |  +67     55     03.1
05222   |  09     47     50.72   |  +72     57     51.5
05223   |  09     45     53.55   |  -00     16     06.7
05224   |  09     45     52.33   |  +02     58     40.3
05225   |  09     46     28.72   |  +45     45     08.8
05226   |  09     46     03.54   |  +04     24     12.1
05227   |  09     46     34.77   |  +42     11     28.9
05228   |  09     46     03.67   |  +01     40     05.6
05229   |  09     46     17.24   |  +05     42     30.4
05230   |  09     46     21.03   |  +03     04     17.2
05231   |  09     47     04.46   |  +42     31     15.6
05232   |  09     46     45.31   |  +13     46     24.4
05233   |  09     46     50.26   |  +22     00     49.2
05234   |  09     46     49.55   |  +16     02     34.3
05235   |  09     46     54.13   |  +23     01     23.5
05236   |  09     46     59.89   |  +21     43     46.7
05237   |  09     47     20.29   |  +46     36     35.6
05238   |  09     46     53.86   |  +00     30     26.3
05239   |  09     47     16.32   |  +22     05     21.4
05240   |  09     47     21.79   |  +25     44     44.5
05241   |  09     47     58.44   |  +54     00     53.1
05242   |  09     47     05.44   |  +00     57     48.0
05243   |  09     48     30.73   |  +57     58     14.4
05244   |  09     48     48.10   |  +64     10     00.7
05245   |  09     47     34.53   |  -02     01     59.2
05246   |  09     47     49.15   |  +23     43     22.2
05247   |  09     49     16.89   |  +69     25     20.7
05248   |  09     47     50.54   |  +15     51     07.0
05249   |  09     47     45.44   |  +02     37     35.1
05250   |  09     48     43.62   |  +44     04     50.5
05251   |  09     48     35.94   |  +33     25     16.7
05252   |  09     48     58.51   |  +41     26     44.7
05253   |  09     50     22.20   |  +72     16     44.4
05254   |  09     49     18.38   |  +43     21     04.7
05255   |  09     49     13.76   |  +35     02     34.9
05256   |  09     49     18.57   |  +35     10     42.8
05257   |  09     49     25.86   |  +21     40     41.9
05258   |  09     49     25.80   |  +14     39     27.4
05259   |  09     49     41.40   |  +32     13     13.9
05260   |  09     50     36.38   |  +64     29     16.4
05261   |  09     49     22.98   |  +01     08     41.5
05262   |  09     49     52.18   |  +34     42     50.6
05263   |  09     49     58.15   |  +46     20     16.9
05264   |  09     50     11.25   |  +44     17     41.2
05265   |  09     49     41.61   |  +00     37     16.8
05266   |  09     49     50.78   |  +12     41     41.0
05267   |  09     49     52.86   |  +09     05     43.3
05268   |  09     50     56.24   |  +62     11     07.7
05269   |  09     49     52.55   |  +00     37     06.1
05270   |  09     49     54.83   |  +09     09     47.9
05271   |  09     50     06.79   |  +12     48     46.7
05272   |  09     50     22.41   |  +31     29     16.5
05273a  |   09     50     33.17  |   +44     18     52.6
05273b  |   09     50     34.67  |   +44     19     24.7
05273c  |   09     50     39.54  |   +44     19     52.4
05274   |  09     50     11.45   |  +16     17     10.4
05275   |  09     50     27.33   |  +12     45     56.5
05276   |  09     50     42.59   |  +30     29     33.0
05277   |  09     51     40.04   |  +65     29     27.9
05278   |  09     50     45.65   |  +22     45     15.7
05279   |  09     50     55.32   |  +28     33     02.9
05280   |  09     50     57.43   |  +33     33     14.3
05281a  |   09     51     00.53  |   +30     36     14.3
05281b  |   09     51     02.28  |   +30     35     02.5
05282   |  09     51     10.23   |  +33     07     51.6
05283   |  09     51     25.40   |  +44     55     24.3
05284   |  09     50     59.18   |  +04     16     23.2
05285   |  09     51     08.44   |  +15     43     48.2
05286   |  09     51     06.14   |  +09     00     29.5
05287   |  09     51     28.27   |  +32     56     35.3
05288   |  09     51     17.01   |  +07     49     43.3
05289a  |   09     51     27.15  |   -01     44     57.8
05289b  |   09     51     29.16  |   -01     45     25.1
05290   |  09     52     04.16   |  +40     51     29.0
05291   |  09     51     53.51   |  +12     56     39.7
05292   |  09     52     08.22   |  +29     14     09.4
05293   |  09     52     14.51   |  +41     15     34.3
05294   |  09     52     17.82   |  +33     03     50.9
05295   |  09     52     54.47   |  +42     50     52.1
05296   |  09     53     11.57   |  +58     28     41.6
05297   |  09     52     29.71   |  +02     09     14.2
05298   |  09     56     30.76   |  +82     16     41.4
05299   |  09     52     41.41   |  -00     11     04.7
05300a  |   09     53     03.43  |   +19     26     33.2
05300b  |   09     53     05.15  |   +19     25     54.9
05301   |  09     53     20.81   |  +42     50     43.2
05302   |  09     54     22.30   |  +68     19     58.8
05303   |  09     53     07.28   |  +16     40     38.4
05304a  |   09     53     08.94  |   +07     51     57.4
05304b  |   09     53     10.51  |   +07     52     23.5
05305   |  09     53     12.00   |  +10     24     56.2
05306   |  09     54     09.05   |  +58     20     26.9
05307   |  09     53     20.17   |  +00     41     50.5
05308   |  09     53     26.16   |  +07     51     53.9
05309   |  09     57     10.87   |  +80     44     38.2
05310   |  09     56     29.28   |  +79     18     36.4
05311   |  09     53     41.03   |  +01     34     45.5
05312   |  09     53     43.82   |  +02     22     24.7
05313   |  09     53     56.39   |  +23     22     58.7
05314   |  09     53     51.10   |  +08     52     40.5
05315   |  09     54     14.58   |  +37     17     54.6
05316   |  09     55     40.72   |  +72     12     11.5
05317   |  09     56     06.23   |  +75     00     50.5
05318   |  09     55     34.04   |  +69     03     59.4
05319   |  09     56     12.19   |  +75     51     57.5
05320   |  09     54     17.86   |  +23     17     14.5
05321   |  09     54     39.50   |  +37     24     29.8
05322   |  09     55     52.19   |  +69     40     48.8
05323a  |   09     54     29.48  |   -01     17     17.7
05323b  |   09     54     32.05  |   -01     17     27.8
05324   |  09     54     46.23   |  +13     22     28.2
05325   |  09     54     49.75   |  +09     16     16.8
05326   |  09     55     24.71   |  +33     15     47.1
05327   |  09     56     14.40   |  +59     18     24.9
05328   |  09     55     18.04   |  +04     16     12.3
05329   |  09     55     33.72   |  +16     25     57.8
05330   |  09     55     34.42   |  +19     17     45.9
05331   |  09     55     46.61   |  +32     25     47.6
05332   |  09     55     48.37   |  +16     24     50.4
05333   |  09     56     25.27   |  +46     10     15.3
05334   |  09     56     04.13   |  +10     29     53.8
05335   |  09     56     20.44   |  +27     13     40.0
05336   |  09     57     30.10   |  +69     02     52.4
05337   |  09     56     16.25   |  +10     29     08.7
05338   |  09     56     19.26   |  +16     49     51.9
05339a  |   09     56     22.28  |   +20     28     56.0
05339b  |   09     56     23.25  |   +20     28     37.7
05340   |  09     56     46.02   |  +28     49     33.8
05341   |  09     56     36.00   |  +20     38     42.1
05342   |  09     56     42.64   |  +15     38     13.8
05343   |  09     56     45.71   |  +16     48     33.0
05344   |  09     57     03.31   |  +15     34     41.9
05345   |  09     57     35.70   |  +45     13     46.3
05346   |  09     57     41.07   |  +45     15     30.4
05347   |  09     57     16.59   |  +04     31     41.0
05348   |  09     58     01.15   |  +47     19     27.5
05349   |  09     58     06.36   |  +37     17     33.7
05350   |  09     58     06.99   |  +10     21     34.2
05351   |  09     58     21.15   |  +32     22     12.5
05352   |  09     58     11.68   |  +15     56     48.2
05353   |  09     58     40.21   |  +28     52     38.2
05354   |  09     58     53.58   |  +47     44     12.2
05355   |  09     58     38.21   |  +01     03     26.2
05356   |  09     59     09.25   |  +50     59     15.7
05357   |  09     58     41.76   |  +05     15     51.7
05358   |  09     58     47.13   |  +11     23     18.2
05359   |  09     58     51.69   |  +19     12     52.9
05360   |  09     58     56.34   |  +14     25     06.9
05361   |  09     59     00.98   |  +25     12     07.9
05362   |  09     59     00.29   |  +17     49     00.1
05363   |  09     59     05.17   |  +17     49     16.1
05364   |  09     59     26.46   |  +30     44     47.0
05365   |  09     59     16.33   |  +03     18     49.4
05366   |  09     59     41.24   |  +35     23     35.6
05367a  |   09     59     52.59  |   +45     16     58.2
05367b  |   09     59     53.37  |   +45     16     22.9
05368   |  10     00     02.02   |  +46     14     13.4
05369   |  10     00     19.17   |  +54     32     15.2
05370   |  09     59     39.78   |  +00     32     25.9
05371   |  09     59     44.19   |  +12     59     17.6
05372   |  09     59     55.95   |  +13     02     36.3
05373   |  10     00     00.05   |  +05     19     56.4
05374   |  10     00     52.28   |  +55     37     08.2
05375   |  10     01     55.25   |  +72     10     13.2
05376   |  10     00     27.21   |  +03     22     26.6
05377   |  10     00     31.65   |  +03     12     19.6
05378   |  10     00     32.02   |  +04     24     27.0
05379   |  10     02     10.91   |  +72     07     31.3
05380   |  10     00     30.69   |  -02     09     42.1
05381   |  10     00     51.64   |  +22     18     48.5
05382   |  10     01     03.14   |  +36     37     08.4
05383   |  10     00     45.24   |  +04     44     04.2
05384a  |   10     01     08.43  |   +22     24     19.3
05384b  |   10     01     10.12  |   +22     24     03.7
05385   |  10     01     05.48   |  +16     56     19.0
05386   |  10     02     40.87   |  +70     44     30.4
05387   |  10     01     58.53   |  +55     40     50.1
05388   |  10     01     11.65   |  +00     13     30.2
05389   |  10     01     37.54   |  +39     37     37.3
05390   |  10     01     26.01   |  +15     46     11.1
05391   |  10     01     41.11   |  +37     14     51.9
05392   |  10     01     35.87   |  +21     36     24.1
05393   |  10     01     42.00   |  +33     08     13.5
05394   |  10     01     48.00   |  +36     29     56.2
05395   |  10     01     35.20   |  +12     45     52.8
05396   |  10     01     40.60   |  +10     45     22.4
05397   |  10     02     16.75   |  +24     42     39.1
05398   |  10     03     20.03   |  +68     44     01.6
05399   |  10     02     07.14   |  +03     03     27.1
05400   |  10     02     13.77   |  +13     41     47.0
05401   |  10     02     31.41   |  +19     01     58.1
05402   |  10     04     58.99   |  +79     16     17.0
05403   |  10     02     35.65   |  +19     10     35.5
05404   |  10     05     39.01   |  +80     17     07.2
05405   |  10     03     14.88   |  +53     55     08.1
05406   |  10     03     55.78   |  +63     35     11.4
05407   |  10     03     05.13   |  +33     02     51.4
05408   |  10     03     51.89   |  +59     26     09.8
05409   |  10     03     03.53   |  +10     44     44.1
05410   |  10     03     44.34   |  +50     22     17.1
05411   |  10     03     05.25   |  -02     24     01.1
05412   |  10     03     51.17   |  +50     20     52.5
05413   |  10     03     29.64   |  +13     06     10.0
05414   |  10     03     57.09   |  +40     45     21.5
05415   |  10     05     14.61   |  +72     12     02.3
05416   |  10     03     58.71   |  +39     08     42.5
05417   |  10     04     15.48   |  +53     23     33.9
05418   |  10     04     31.82   |  +60     06     28.1
05419   |  10     04     05.28   |  +31     11     09.0
05420   |  10     03     58.92   |  +22     16     34.2
05421   |  10     04     41.90   |  +55     18     40.1
05422   |  10     04     47.28   |  +57     36     06.4
05423   |  10     05     30.44   |  +70     21     53.9
05424   |  10     04     18.57   |  +03     41     15.5
05425   |  10     04     22.58   |  +13     37     17.1
05426   |  10     04     29.61   |  +14     46     08.3
05427   |  10     04     41.08   |  +29     21     50.5
05428   |  10     05     08.11   |  +66     33     34.9
05429   |  10     04     46.08   |  +44     42     19.8
05430   |  10     05     08.38   |  +44     30     51.4
05431   |  10     04     59.24   |  +21     32     16.9
05432   |  10     04     53.98   |  +05     03     45.2
05433   |  10     05     08.33   |  +22     07     13.2
05434   |  10     05     13.51   |  +21     27     22.1
05435   |  10     05     59.88   |  +58     48     43.0
05436   |  10     05     21.75   |  +19     17     11.0
05437   |  10     05     34.58   |  +27     30     51.0
05438   |  10     12     09.75   |  +84     49     10.8
05439   |  10     05     30.96   |  +00     04     15.4
05440   |  10     05     35.80   |  +04     16     46.4
05441   |  10     06     07.66   |  +47     15     43.3
05442   |  10     07     01.70   |  +67     49     38.4
05443a  |   10     05     49.86  |   +00     37     58.3
05443b  |   10     05     50.70  |   +00     37     53.3
05444   |  10     06     13.54   |  +14     42     05.7
05445   |  10     06     10.57   |  +02     54     45.1
05446   |  10     06     31.03   |  +32     56     48.3
05447a  |   10     06     12.07  |   -01     33     12.9
05447b  |   10     06     12.48  |   -01     32     47.2
05448   |  10     06     34.50   |  +14     26     23.4
05449   |  10     07     58.31   |  +68     21     54.4
05450   |  10     06     51.97   |  +14     22     23.7
05451   |  10     07     19.09   |  +47     00     20.8
05452   |  10     07     11.61   |  +33     01     39.4
05453   |  10     07     07.26   |  +15     59     01.9
05454   |  10     07     11.04   |  +12     39     04.6
05455   |  10     08     50.23   |  +70     38     02.6
05456   |  10     07     19.70   |  +10     21     43.4
05457   |  10     08     42.48   |  +67     05     55.2
05458   |  10     07     27.75   |  +12     16     25.7
05459   |  10     08     10.32   |  +53     04     59.0
05460   |  10     08     09.24   |  +51     50     39.8
05461   |  10     07     54.30   |  +29     27     37.7
05462   |  10     08     11.69   |  +42     25     07.6
05463   |  10     10     14.47   |  +78     10     36.4
05464   |  10     08     07.76   |  +29     32     31.1
05465   |  10     07     58.75   |  -02     29     52.1
05466   |  10     08     20.71   |  +31     51     44.3
05467   |  10     08     12.98   |  +18     42     25.6
05468   |  10     08     12.41   |  +09     58     37.0
05469   |  10     08     17.99   |  -02     31     36.5
05470   |  10     08     28.12   |  +12     18     23.4
05471   |  10     08     36.42   |  +18     13     51.9
05472   |  10     08     32.05   |  -00     40     01.8
05473   |  10     08     45.03   |  +09     27     37.1
05474   |  10     09     01.55   |  +32     29     32.5
05475   |  10     09     31.07   |  +58     27     02.1
05476   |  10     09     14.55   |  +40     21     06.2
05477   |  10     09     12.54   |  +15     00     17.7
05478   |  10     09     31.70   |  +30     09     01.5
05479   |  10     10     09.63   |  +54     30     08.5
05480   |  10     10     13.60   |  +58     29     20.1
05481   |  10     09     51.54   |  +30     19     15.7
05482   |  10     10     16.44   |  +32     16     36.8
05483   |  10     09     59.97   |  -02     27     46.9
05484   |  10     10     28.05   |  +27     57     21.4
05485   |  10     11     20.96   |  +65     16     38.1
05486   |  10     10     54.42   |  +45     57     00.2
05487   |  10     10     27.94   |  +02     13     39.4
05488   |  10     10     40.44   |  +24     24     49.6
05489   |  10     10     39.93   |  +20     04     12.7
05490   |  10     11     30.30   |  +30     47     28.4
05491   |  10     11     58.18   |  +58     51     52.5
05492   |  10     11     54.84   |  +59     43     15.4
05493   |  10     11     18.01   |  +00     26     32.2
05494   |  10     13     06.46   |  +67     24     37.5
05495   |  10     11     53.42   |  +16     26     22.5
05496   |  10     12     08.39   |  +46     17     36.7
05497   |  10     12     48.48   |  +64     06     26.8
05498a  |   10     12     03.78  |   +23     05     07.9
05498b  |   10     12     06.36  |   +23     05     21.0
05499   |  10     12     17.83   |  +27     51     42.9
05500   |  10     14     28.18   |  +77     49     12.1
05501   |  10     12     11.80   |  +04     55     23.0
05502   |  10     12     48.71   |  +43     08     42.9
05503   |  10     12     41.37   |  +03     07     45.1
05504   |  10     12     49.14   |  +07     06     11.1
05505   |  10     12     50.49   |  +12     39     59.9
05506   |  10     12     51.42   |  +04     47     39.2
05507   |  10     13     01.32   |  +17     02     03.0
05508   |  10     14     09.49   |  +69     06     55.4
05509   |  10     13     32.39   |  +20     10     30.4
05510   |  10     13     31.74   |  +22     44     14.1
05511   |  10     13     50.56   |  +38     45     52.1
05512   |  10     13     31.40   |  +03     22     31.8
05513   |  10     13     55.23   |  +38     50     32.5
05514   |  10     13     42.85   |  +18     07     30.6
05515   |  10     13     38.37   |  -00     55     32.2
05516   |  10     13     45.66   |  +03     25     28.4
05517   |  10     14     07.17   |  +38     39     08.6
05518   |  10     14     10.79   |  +39     27     05.2
05519   |  10     15     32.38   |  +74     13     12.7
05520   |  10     15     00.60   |  +65     08     23.4
05521   |  10     13     52.65   |  +00     33     02.0
05522   |  10     13     59.07   |  +07     01     24.7
05523   |  10     14     22.03   |  +30     10     24.5
05524   |  10     14     21.82   |  +22     07     27.9
05525   |  10     14     14.82   |  +03     27     59.1
05526   |  10     14     28.58   |  +15     54     10.4
05527   |  10     15     11.44   |  +56     40     19.7
05528   |  10     14     39.62   |  -00     49     51.9
05529   |  10     15     03.85   |  +21     10     27.1
05530   |  10     16     08.94   |  +65     55     00.8
05531   |  10     15     42.96   |  +43     59     33.0
05532   |  10     16     53.27   |  +73     24     02.4
05533   |  10     15     30.52   |  +14     02     28.5
05534   |  10     16     10.24   |  +58     25     37.7
05535   |  10     15     45.31   |  +18     56     45.5
05536   |  10     16     23.02   |  +60     14     05.0
05537   |  10     15     42.21   |  +07     19     39.7
05538   |  10     17     40.16   |  +74     20     50.2
05539   |  10     15     55.21   |  +02     41     09.4
05540   |  10     16     21.76   |  +37     46     48.6
05541   |  10     16     55.41   |  +58     23     42.1
05542   |  10     16     53.01   |  +60     17     05.5
05543   |  10     16     20.55   |  +04     49     17.8
05544   |  10     16     34.07   |  +21     07     24.0
05545   |  10     16     58.82   |  +49     37     35.8
05546   |  10     17     05.33   |  +54     49     14.2
05547   |  10     16     40.36   |  +16     58     17.1
05548   |  10     16     38.43   |  +12     34     37.1
05549   |  10     17     16.02   |  +53     27     42.8
05550   |  10     17     38.92   |  +64     23     29.6
05551   |  10     17     11.83   |  +04     19     50.8
05552   |  10     17     25.96   |  +17     05     49.5
05553   |  10     18     05.08   |  +60     20     47.7
05554   |  10     17     38.66   |  +21     41     17.2
05555   |  10     17     57.27   |  +41     06     51.4
05556   |  10     17     47.92   |  +21     52     23.7
05557   |  10     18     16.99   |  +41     25     26.4
05558   |  10     18     22.82   |  +45     57     16.3
05559   |  10     18     05.62   |  +21     49     52.3
05560   |  10     18     27.98   |  +34     37     34.6
05561   |  10     18     19.83   |  +07     02     54.9
05562   |  10     18     24.98   |  +21     53     36.7
05563   |  10     18     48.68   |  +38     28     11.7
05564   |  10     19     13.73   |  +59     07     51.2
05565   |  10     19     05.13   |  +46     27     15.2
05566   |  10     19     20.24   |  +58     30     13.0
05567   |  10     19     08.70   |  +34     40     28.2
05568   |  10     19     33.26   |  +58     12     19.8
05569   |  10     19     42.83   |  +57     25     24.9
05570   |  10     20     47.14   |  +73     17     03.2
05571   |  10     19     42.11   |  +52     03     52.2
05572   |  10     19     54.83   |  +45     33     00.5
05573   |  10     19     35.17   |  +06     19     33.2
05574   |  10     19     43.10   |  +22     27     06.9
05575   |  10     19     46.96   |  +22     35     40.2
05576   |  10     20     43.35   |  +65     10     20.3
05577   |  10     20     04.07   |  +38     36     59.4
05578   |  10     20     18.25   |  +42     49     17.9
05579   |  10     20     37.80   |  +57     12     27.2
05580   |  10     20     11.22   |  +27     49     00.6
05581   |  10     20     31.90   |  +43     01     16.8
05582   |  10     21     48.85   |  +74     10     39.7
05583   |  10     20     35.22   |  +25     22     59.9
05584   |  10     20     38.49   |  +25     30     17.4
05585   |  10     20     50.22   |  +42     58     17.9
05586a  |   10     20     32.16  |   -02     28     24.6
05586b  |   10     20     35.22  |   -02     28     07.6
05587   |  10     21     00.72   |  +42     59     06.3
05588   |  10     20     57.23   |  +25     21     51.8
05589   |  10     21     47.56   |  +56     55     49.7
05590   |  10     21     17.47   |  +19     39     04.8
05591   |  10     21     21.25   |  +24     20     27.6
05592   |  10     21     32.77   |  +22     32     45.8
05593   |  10     21     41.29   |  +23     55     22.1
05594   |  10     21     55.53   |  +48     01     51.2
05595   |  10     21     38.28   |  +12     34     34.1
05596   |  10     23     44.48   |  +78     52     24.0
05597   |  10     21     52.68   |  +23     51     38.4
05598   |  10     22     14.13   |  +20     35     25.5
05599   |  10     22     35.46   |  +43     50     48.9
05600   |  10     24     10.00   |  +78     37     44.3
05601   |  10     22     20.19   |  +21     34     11.6
05602   |  10     22     19.80   |  +22     25     19.4
05603   |  10     22     30.13   |  +36     35     56.7
05604   |  10     22     40.87   |  +46     14     18.5
05605   |  10     22     46.60   |  +48     38     13.6
05606   |  10     22     24.15   |  +01     11     52.6
05607   |  10     22     24.48   |  +03     59     49.8
05608   |  10     22     38.16   |  +27     21     20.5
05609   |  10     24     22.23   |  +78     36     31.8
05610   |  10     22     34.55   |  +19     53     12.5
05611   |  10     23     07.40   |  +41     50     31.5
05612   |  10     24     06.66   |  +70     52     54.7
05613   |  10     23     32.53   |  +52     20     28.6
05614   |  10     23     44.87   |  +57     01     36.7
05615a  |   10     23     46.86  |   +53     06     28.4
05615b  |   10     23     47.28  |   +53     05     57.2
05616   |  10     23     22.02   |  +09     56     14.1
05617   |  10     23     27.08   |  +19     53     54.5
05618   |  10     23     20.47   |  +21     06     57.1
05619   |  10     23     33.20   |  +18     06     40.9
05620   |  10     23     30.62   |  +19     51     53.7
05621   |  10     23     36.24   |  +28     18     47.6
05622   |  10     23     41.91   |  +33     46     24.7
05623   |  10     23     48.70   |  +33     48     27.4
05624   |  10     23     43.98   |  +12     34     03.3
05625   |  10     23     48.61   |  +12     37     46.7
05626   |  10     24     27.73   |  +57     23     31.7
05627   |  10     24     08.71   |  +13     34     22.1
