ngcic
NGC 5166            |   GALXY   |   CVN |   13  28  15.0    |   +   32  1   56  |   13.5    |   13.3    |   2.30    |   0.4 |   67  |   Sb  |   0.015501    |   PGC47234    ,   NGC5166A    ,   UGC8463 ,   MCG5-32-26  ,   CGCG161-62  ,   IRAS13259+3217  ,       ,       ,       ,       ,       ,   
NGC 5166    A       |   NONEX   |   CVN |   13  28  15.0    |   +   32  1   56  |   13.5    |   13.3    |   2.30    |   0.4 |   67  |   Sb  |   0.015501    |   PGC47234    ,   NGC5166 ,   UGC8463 ,   MCG5-32-26  ,   CGCG161-62  ,   IRAS13259+3217  ,       ,       ,       ,       ,       ,   
NGC 5166    B       |   GALXY   |   CVN |   13  28  33.1    |   +   32  4   9   |   14.8    |   12.6    |   0.50    |   0.3 |   92  |   Sb  |   0.016194    |   PGC47268    ,   MCG5-32-27  ,   CGCG161-64  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5167            |   GALXY   |   VIR |   13  28  40.2    |   +   12  42  41  |   13.8    |   13.4    |   0.90    |   0.9 |       |   Sc  |   0.025151    |   PGC47277    ,   MCG2-34-17  ,   CGCG72-80   ,   IRAS13261+1258  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5168            |   OPNCL   |   CEN |   13  31  7.2 |   -   60  56  21  |   9.1 |       |   4.00    |       |       |   I3p |       |       ,   OCL905  ,   ESO132-SC10 ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5169            |   GALXY   |   CVN |   13  28  10.0    |   +   46  40  20  |   13.5    |   14.1    |   2.10    |   0.8 |   103 |   SBbc    |   0.008126    |   PGC47231    ,   UGC8465 ,   MCG8-25-4   ,   CGCG246-2   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5170            |   GALXY   |   VIR |   13  29  48.8    |   -   17  57  55  |   11.1    |   13.3    |   8.20    |   1.0 |   127 |   Sc  |   0.005006    |   PGC47396    ,   MCG-3-34-84 ,   UGCA360 ,   ESO576-65   ,   IRAS13271-1742  ,   PGC47394    ,   FGC1626 ,       ,       ,       ,       ,   
NGC 5171            |   GALXY   |   VIR |   13  29  21.6    |   +   11  44  7   |   12.8    |   12.5    |   1.10    |   0.8 |   10  |   E-S0    |   0.022943    |   PGC47339    ,   UGC8476 ,   MCG2-34-20  ,   CGCG72-89   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5172            |   GALXY   |   COM |   13  29  19.0    |   +   17  3   6   |   11.9    |   13.6    |   3.40    |   1.8 |   103 |   SBbc    |   0.013443    |   PGC47330    ,   UGC8477 ,   MCG3-34-41  ,   CGCG101-57  ,   IRAS13268+1718  ,       ,       ,       ,       ,       ,       ,   
NGC 5173            |   GALXY   |   CVN |   13  28  25.2    |   +   46  35  32  |   12.2    |   12.2    |   1.00    |   0.9 |   117 |   E1  |   0.008069    |   PGC47257    ,   UGC8468 ,   MCG8-25-5   ,   CGCG246-3   ,   NPM1G+46.0259   ,       ,       ,       ,       ,       ,       ,   
NGC 5174            |   GALXY   |   VIR |   13  29  25.9    |   +   11  0   28  |   13.0    |   14.3    |   2.70    |   1.4 |   160 |   Sc  |   0.022799    |   PGC47346    ,   NGC5162 ,   UGC8475 ,   MCG2-34-18  ,   CGCG72-87   ,   IRAS13269+1115  ,       ,       ,       ,       ,       ,   
NGC 5175            |   STARS   |   VIR |   13  29  26.3    |   +   10  59  44  |       |       |       |       |       |   *   |       |       ,   *suponN5174 ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5176            |   GALXY   |   VIR |   13  29  24.9    |   +   11  46  55  |   14.4    |   13.0    |   0.50    |   0.5 |       |   E0  |   0.023680    |   PGC47338    ,   MCG2-34-21  ,   CGCG72-90   ,   NPM1G+12.0359   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5177            |   GALXY   |   VIR |   13  29  24.2    |   +   11  47  48  |   14.6    |   12.3    |   0.70    |   0.2 |   135 |   S?  |   0.021570    |   PGC47337    ,   MCG2-34-19  ,   CGCG72-91   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5178            |   GALXY   |   VIR |   13  29  29.3    |   +   11  37  30  |   13.8    |   13.4    |   1.20    |   0.7 |   95  |   S0-a    |   0.020684    |   PGC47358    ,   UGC8478 ,   MCG2-34-22  ,   CGCG72-93   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5179            |   GALXY   |   VIR |   13  29  30.8    |   +   11  44  47  |   14.2    |   12.7    |   0.70    |   0.4 |   45  |   S?  |   0.024130    |   PGC47363    ,   MCG2-34-23  ,   MK1349  ,   CGCG72-94   ,   NPM1G+12.0361   ,       ,       ,       ,       ,       ,       ,   
NGC 5180            |   GALXY   |   COM |   13  29  26.9    |   +   16  49  33  |   13.0    |   13.2    |   1.40    |   1.0 |   25  |   S0  |   0.022389    |   PGC47352    ,   UGC8479 ,   MCG3-34-42  ,   CGCG101-58  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5181            |   GALXY   |   VIR |   13  29  41.9    |   +   13  18  16  |   13.9    |   13.4    |   0.90    |   0.8 |   54  |   S0  |   0.025251    |   PGC47373    ,   MCG2-34-24  ,   CGCG72-98   ,   NPM1G+13.0343   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5182            |   GALXY   |   HYA |   13  30  41.6    |   -   28  9   1   |   12.4    |   13.2    |   1.90    |   1.3 |   11  |   SBbc    |   0.014577    |   PGC47489    ,   ESO444-62   ,   MCG-5-32-34 ,   IRAS13278-2753  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5183            |   GALXY   |   VIR |   13  30  6.1 |   -   1   43  14  |   12.7    |   13.0    |   1.90    |   0.8 |   122 |   Sb  |   0.014310    |   PGC47432    ,   UGC8485 ,   MCG0-34-39  ,   CGCG16-79   ,   KCPG378A    ,   IRAS13275-0127  ,       ,       ,       ,       ,       ,   
NGC 5184            |   GALXY   |   VIR |   13  30  11.4    |   -   1   39  49  |   12.8    |   13.6    |   2.00    |   1.2 |   135 |   SBc |   0.013313    |   PGC47438    ,   UGC8487 ,   MCG0-34-41  ,   CGCG16-81   ,   KCPG378B    ,       ,       ,       ,       ,       ,       ,   
NGC 5185            |   GALXY   |   VIR |   13  30  2.2 |   +   13  24  58  |   13.6    |   13.7    |   1.80    |   0.7 |   58  |   Sb  |   0.024590    |   PGC47422    ,   UGC8488 ,   MCG2-34-25  ,   CGCG72-104  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5186            |   GALXY   |   VIR |   13  30  3.9 |   +   12  10  31  |   14.8    |   12.3    |   0.40    |   0.3 |   30  |   S   |   0.044707    |   PGC47426    ,   CGCG72-103  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5187            |   GALXY   |   CVN |   13  29  48.2    |   +   31  7   48  |   13.4    |   13.0    |   1.30    |   0.8 |   48  |   Sb  |   0.023923    |   PGC47393    ,   MCG5-32-29  ,   CGCG161-69  ,   KUG1327+313 ,   IRAS13274+3123  ,       ,       ,       ,       ,       ,       ,   
NGC 5188            |   GALXY   |   CEN |   13  31  27.9    |   -   34  47  42  |   12.1    |   13.3    |   3.00    |   1.1 |   104 |   SBbc/P  |   0.008089    |   PGC47549    ,   MCG-6-30-7  ,   ESO383-9    ,   AM1328-343  ,   IRAS13286-3432  ,       ,       ,       ,       ,       ,       ,   
NGC 5189            |   PLNNB   |   MUS |   13  33  32.9    |   -   65  58  25  |       |       |   2.33    |       |       |   PN  |       |       ,   IC4274  ,   PK307-3.1   ,   ESO96-PN16  ,   AM1329-654  ,   CS=14.1 ,       ,       ,       ,       ,       ,   
NGC 5190            |   GALXY   |   COM |   13  30  38.4    |   +   18  8   4   |   13.2    |   12.8    |   1.00    |   0.8 |   159 |   SBb |   0.013793    |   PGC47482    ,   UGC8500 ,   MCG3-34-43  ,   CGCG101-60  ,   CGCG102-1   ,   IRAS13282+1823  ,       ,       ,       ,       ,       ,   
NGC 5191            |   GALXY   |   VIR |   13  30  47.3    |   +   11  12  5   |   14.1    |   13.4    |   0.90    |   0.7 |   84  |   Sb  |   0.021695    |   PGC47498    ,   MCG2-34-26  ,   CGCG73-3    ,   NPM1G+11.0353   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5192            |   GALXY   |   VIR |   13  30  51.7    |   -   1   46  44  |   14.1    |   12.1    |   0.60    |   0.3 |   26  |   Sa  |   0.036085    |   PGC47503    ,   CGCG17-1    ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5193            |   GALXY   |   CEN |   13  31  53.5    |   -   33  14  5   |   11.6    |   12.8    |   1.50    |   1.5 |       |   E0  |   0.012379    |   PGC47582    ,   ESO383-15   ,   MCG-5-32-37 ,   AM1328-325  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5193    A       |   GALXY   |   CEN |   13  31  49.1    |   -   33  14  23  |   13.0    |   11.5    |   0.90    |   0.3 |   47  |   S0  |   0.011738    |   PGC47568    ,   ESO383-14   ,   MCG-5-32-36 ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5194            |   GALXY   |   CVN |   13  29  52.6    |   +   47  11  44  |   8.4 |   12.9    |   11.20   |   6.9 |   7   |   Sbc |   0.001544    |   PGC47404    ,   M51 ,   UGC8493 ,   MCG8-25-12  ,   IRAS13277+4727  ,   KCPG379A    ,   CGCG246-8   ,   Arp85   ,   VV1 ,   VV403   ,   Whirlpoolgalaxy ,   
NGC 5195            |   GALXY   |   CVN |   13  29  59.2    |   +   47  16  3   |   9.6 |   13.0    |   5.90    |   4.6 |   79  |   SB0-a   |   0.001551    |   PGC47413    ,   UGC8494 ,   MCG8-25-14  ,   CGCG246-9   ,   IRAS13278+4731  ,   KCPG379B    ,   Arp85   ,   VV1 ,   Whirlpoolgalaxy ,       ,       ,   
NGC 5196            |   GALXY   |   VIR |   13  31  19.6    |   -   1   36  52  |   14.2    |   13.6    |   0.80    |   0.7 |   97  |   E-S0    |   0.021648    |   PGC47540    ,   CGCG17-2    ,   NPM1G-01.0380   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5197            |   GALXY   |   VIR |   13  31  25.0    |   -   1   41  33  |   15.1    |   13.1    |   0.60    |   0.3 |   150 |   S0-a    |   0.021388    |   PGC47546    ,   CGCG17-3    ,   NPM1G-01.0381   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5198            |   GALXY   |   CVN |   13  30  11.4    |   +   46  40  15  |   11.8    |   13.2    |   2.00    |   1.7 |   0   |   E1  |   0.008449    |   PGC47441    ,   UGC8499 ,   MCG8-25-15  ,   CGCG246-10  ,   1ZW59   ,       ,       ,       ,       ,       ,       ,   
NGC 5199            |   GALXY   |   CVN |   13  30  42.7    |   +   34  49  52  |   13.6    |   13.3    |   0.90    |   0.9 |       |   S0  |   0.023903    |   PGC47492    ,   UGC8504 ,   MCG6-30-24  ,   CGCG190-16  ,   NPM1G+35.0274   ,       ,       ,       ,       ,       ,       ,   
NGC 5200            |   STARS   |   VIR |   13  31  42.4    |   -   0   1   47  |       |       |       |       |       |   *2  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5201            |   GALXY   |   UMA |   13  29  16.2    |   +   53  4   54  |   13.2    |   13.7    |   1.70    |   1.1 |   145 |   S?  |   0.029347    |   PGC47324    ,   UGC8480 ,   MCG9-22-69  ,   CGCG271-45  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5202            |   GALXY   |   VIR |   13  32  0.5 |   -   1   41  55  |   14.5    |   13.2    |   1.30    |   0.3 |   0   |   Sb  |   0.021618    |   PGC47589    ,   CGCG17-10   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5203            |   GALXY   |   VIR |   13  32  13.4    |   -   8   47  11  |   12.6    |   13.4    |   1.80    |   1.1 |   85  |   E-S0    |   0.022449    |   PGC47610    ,   MCG-1-35-1  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5204            |   GALXY   |   UMA |   13  29  36.1    |   +   58  25  6   |   11.3    |   14.1    |   5.00    |   3.0 |   5   |   Sm  |   0.000670    |   PGC47368    ,   UGC8490 ,   MCG10-19-78 ,   CGCG294-39  ,   IRAS13277+5840  ,       ,       ,       ,       ,       ,       ,   
NGC 5205            |   GALXY   |   UMA |   13  30  3.1 |   +   62  30  45  |   12.3    |   14.1    |   3.20    |   1.8 |   166 |   Sb  |   0.005891    |   PGC47425    ,   UGC8501 ,   MCG11-17-3  ,   CGCG316-17  ,   IRAS13283+6245  ,       ,       ,       ,       ,       ,       ,   
NGC 5206            |   GALXY   |   CEN |   13  33  43.8    |   -   48  9   7   |   10.9    |   13.5    |   3.80    |   3.3 |   37  |   SB0 |   0.001905    |   PGC47762    ,   ESO220-18   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5207            |   GALXY   |   VIR |   13  32  13.9    |   +   13  53  29  |   13.2    |   13.6    |   1.70    |   1.0 |   140 |   Sb  |   0.025521    |   PGC47612    ,   UGC8518 ,   MCG2-35-1   ,   CGCG73-18   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5208            |   GALXY   |   VIR |   13  32  27.9    |   +   7   19  1   |   13.1    |   13.0    |   1.70    |   0.6 |   162 |   S0  |   0.022552    |   PGC47637    ,   UGC8519 ,   MCG1-35-1   ,   CGCG45-7    ,   NPM1G+07.0327   ,       ,       ,       ,       ,       ,       ,   
NGC 5209            |   GALXY   |   VIR |   13  32  42.5    |   +   7   19  40  |   13.0    |   13.2    |   1.20    |   1.0 |       |   E2  |   0.023513    |   PGC47654    ,   UGC8522 ,   MCG1-35-2   ,   CGCG45-9    ,   NPM1G+07.0328   ,       ,       ,       ,       ,       ,       ,   
NGC 5210            |   GALXY   |   VIR |   13  32  49.4    |   +   7   10  12  |   12.9    |   13.4    |   1.40    |   1.2 |   15  |   Sa  |   0.022903    |   PGC47678    ,   UGC8523 ,   MCG1-35-3   ,   CGCG45-10   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5211            |   GALXY   |   VIR |   13  33  5.3 |   -   1   2   9   |   12.3    |   13.5    |   2.10    |   1.6 |   30  |   SBab    |   0.012385    |   PGC47709    ,   UGC8530 ,   MCG0-35-9   ,   CGCG17-21   ,   IRAS13305-0046  ,       ,       ,       ,       ,       ,       ,   
NGC 5212            |   GALXY   |   VIR |   13  32  56.1    |   +   7   17  17  |   14.3    |   11.8    |   0.40    |   0.3 |   110 |   S   |   0.025304    |   PGC47687    ,   CGCG45-14   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5213            |   GALXY   |   VIR |   13  34  39.2    |   +   4   7   51  |   14.0    |   13.5    |   0.90    |   0.8 |   132 |   SBb |   0.022918    |   PGC47842    ,   UGC8552 ,   MCG1-35-8   ,   CGCG45-28   ,   VV18    ,   IRAS13321+0423  ,       ,       ,       ,       ,       ,   
NGC 5214    A       |   GALXY   |   CVN |   13  32  47.2    |   +   41  51  54  |   15.0    |   12.5    |   0.60    |   0.2 |   30  |   Sbc |   0.027306    |   PGC47679    ,   MCG7-28-29  ,   KCPG381A    ,   IRAS13306+4207  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5214            |   GALXY   |   CVN |   13  32  48.5    |   +   41  52  20  |   13.6    |   13.3    |   1.10    |   0.8 |   140 |   Sc  |   0.026942    |   PGC47675    ,   UGC8531 ,   MCG7-28-30  ,   CGCG218-21  ,   KCPG381A    ,   AM1332-331  ,   KUG1330+421 ,       ,       ,       ,       ,   
NGC 5215    A       |   GALXY   |   CEN |   13  35  6.6 |   -   33  28  52  |   13.2    |   11.5    |   0.60    |   0.4 |   105 |   S0  |   0.012942    |   PGC47883    ,   ESO383-28   ,   MCG-5-32-40 ,   VV693   ,   PGC47879    ,       ,       ,       ,       ,       ,       ,   
NGC 5215    B       |   GALXY   |   CEN |   13  35  9.7 |   -   33  29  2   |   12.9    |   12.2    |   1.20    |   0.5 |   80  |   S0  |   0.013386    |   PGC47887    ,   ESO383-29   ,   MCG-5-32-41 ,   VV693   ,   PGC47888    ,       ,       ,       ,       ,       ,       ,   
NGC 5216    A       |   GALXY   |   UMA |   13  34  41.5    |   +   61  59  35  |   13.3    |   12.0    |   1.20    |   0.3 |   67  |   S   |   0.010270    |   PGC47854    ,   UGC8571 ,   MCG10-19-95 ,   CGCG294-49  ,   IRAS13329+6215  ,       ,       ,       ,       ,       ,       ,   
NGC 5216            |   GALXY   |   UMA |   13  32  7.1 |   +   62  42  3   |   12.6    |   13.5    |   1.80    |   1.2 |   28  |   E3  |   0.009804    |   PGC47598    ,   UGC8528 ,   MCG11-17-4  ,   CGCG316-19  ,   CGCG317-2   ,   VV33    ,   Arp104  ,   Keenan'ssystem  ,       ,       ,       ,   
NGC 5217            |   GALXY   |   COM |   13  34  5.9 |   +   17  51  26  |   12.6    |   13.4    |   1.50    |   1.4 |   36  |   E1  |   0.026842    |   PGC47793    ,   UGC8546 ,   MCG3-35-9   ,   CGCG102-19  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5218            |   GALXY   |   UMA |   13  32  10.2    |   +   62  46  5   |   12.3    |   13.1    |   1.80    |   1.3 |   100 |   SBb/P   |   0.009783    |   PGC47603    ,   UGC8529 ,   MCG11-17-5  ,   CGCG316-20  ,   CGCG317-3   ,   VV33    ,   Arp104  ,   IRAS13304+6301  ,   Keenan'ssystem  ,       ,       ,   
NGC 5219            |   NONEX   |   CEN |   13  38  41.8    |   -   45  51  17  |   12.6    |   12.5    |   1.30    |   0.8 |   17  |   Sb  |   0.008458    |   PGC48236    ,   NGC5244 ,   ESO270-23   ,   MCG-7-28-7  ,   IRAS13356-4536  ,       ,       ,       ,       ,       ,       ,   
NGC 5220            |   GALXY   |   CEN |   13  35  56.7    |   -   33  27  16  |   12.0    |   12.4    |   2.40    |   0.7 |   97  |   Sa  |   0.013993    |   PGC47972    ,   ESO383-36   ,   MCG-5-32-46 ,   IRAS13330-3311  ,   "Sombrero"  ,       ,       ,       ,       ,       ,       ,   
NGC 5221            |   GALXY   |   VIR |   13  34  56.2    |   +   13  49  57  |   13.0    |   13.1    |   1.60    |   0.8 |   104 |   Sb  |   0.023279    |   PGC47869    ,   UGC8559 ,   MCG2-35-6   ,   CGCG73-40   ,   Arp288  ,   8ZW325  ,   VV315   ,       ,       ,       ,       ,   
NGC 5222        -1  |   GALXY   |   VIR |   13  34  55.9    |   +   13  44  28  |   13.1    |   13.8    |   1.60    |   1.1 |   33  |   E3  |   0.022875    |   PGC47871    ,   UGC8558 ,   MCG2-35-5   ,   CGCG73-39   ,   KCPG383A    ,   Arp288  ,   VV315   ,       ,       ,       ,       ,   
NGC 5222        -2  |   GALXY   |   VIR |   13  34  57.7    |   +   13  44  37  |   14.7    |   12.7    |   0.60    |   0.3 |   45  |   S   |   0.022979    |   PGC93122    ,   UGC8558 ,   MCG2-35-5   ,   CGCG73-39   ,   KCPG383B    ,   Arp288  ,   VV315   ,       ,       ,       ,       ,   
NGC 5223            |   GALXY   |   CVN |   13  34  25.1    |   +   34  41  26  |   13.0    |   13.7    |   1.50    |   1.3 |   168 |   E1  |   0.024033    |   PGC47822    ,   UGC8553 ,   MCG6-30-40  ,   CGCG190-25  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5224            |   GALXY   |   VIR |   13  35  8.8 |   +   6   28  54  |   14.0    |   13.1    |   0.70    |   0.7 |       |   S   |   0.022752    |   PGC47884    ,   MCG1-35-9   ,   CGCG45-30   ,   NPM1G+06.0389   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5225            |   GALXY   |   CVN |   13  33  20.0    |   +   51  29  27  |   13.6    |   12.7    |   0.70    |   0.7 |       |   S   |   0.015407    |   PGC47731    ,   UGC8540 ,   MCG9-22-78  ,   CGCG271-50  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5226            |   GALXY   |   VIR |   13  35  3.6 |   +   13  55  17  |   15.8    |   11.8    |   0.30    |   0.1 |   24  |   S   |   0.024488    |   PGC47877    ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5227            |   GALXY   |   VIR |   13  35  24.7    |   +   1   24  38  |   13.1    |   14.0    |   1.80    |   1.6 |   40  |   SBb |   0.017479    |   PGC47915    ,   UGC8566 ,   MCG0-35-10  ,   CGCG17-29   ,   IRAS13328+0140  ,       ,       ,       ,       ,       ,       ,   
NGC 5228            |   GALXY   |   CVN |   13  34  35.1    |   +   34  46  40  |   13.3    |   13.1    |   1.00    |   0.9 |   9   |   E-S0    |   0.025704    |   PGC47837    ,   UGC8556 ,   MCG6-30-43  ,   CGCG190-26  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5229            |   GALXY   |   CVN |   13  34  2.9 |   +   47  54  52  |   13.7    |   14.1    |   3.30    |   0.5 |   167 |   SBcd    |   0.001214    |   PGC47788    ,   UGC8550 ,   MCG8-25-19  ,   CGCG246-13  ,   FGC1638 ,       ,       ,       ,       ,       ,       ,   
NGC 5230            |   GALXY   |   VIR |   13  35  32.1    |   +   13  40  31  |   12.1    |   13.3    |   1.90    |   1.9 |       |   SBc |   0.022856    |   PGC47932    ,   UGC8573 ,   MCG2-35-9   ,   CGCG73-43   ,   IRAS13330+1355  ,       ,       ,       ,       ,       ,       ,   
NGC 5231            |   GALXY   |   VIR |   13  35  48.3    |   +   2   59  56  |   13.4    |   13.2    |   1.10    |   0.9 |   112 |   SBa |   0.021759    |   PGC47953    ,   UGC8574 ,   MCG1-35-11  ,   CGCG45-34   ,   IRAS13332+0315  ,       ,       ,       ,       ,       ,       ,   
NGC 5232            |   GALXY   |   VIR |   13  36  8.2 |   -   8   29  52  |   12.4    |   13.1    |   1.50    |   1.4 |   110 |   S0-a    |   0.023063    |   PGC47998    ,   MCG-1-35-3  ,   IRAS13335-0814  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5233            |   GALXY   |   CVN |   13  35  13.4    |   +   34  40  38  |   13.9    |   13.7    |   1.40    |   0.7 |   80  |   Sab |   0.026472    |   PGC47895    ,   UGC8568 ,   MCG6-30-47  ,   CGCG190-29  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5234            |   GALXY   |   CEN |   13  37  29.8    |   -   49  50  14  |   13.0    |   12.9    |   1.30    |   0.8 |   48  |   SB0 |   0.012284    |   PGC48129    ,   ESO220-24   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5235            |   GALXY   |   VIR |   13  36  1.4 |   +   6   35  6   |   14.2    |   13.5    |   1.20    |   0.5 |   120 |   SBbc    |   0.021949    |   PGC47984    ,   UGC8582 ,   MCG1-35-12  ,   CGCG45-36   ,   IRAS13335+0650  ,       ,       ,       ,       ,       ,       ,   
NGC 5236            |   GALXY   |   HYA |   13  37  0.2 |   -   29  52  2   |   7.5 |   12.8    |   12.90   |   11.5    |   44  |   Sc  |   0.001711    |   PGC48082    ,   M83 ,   ESO444-81   ,   MCG-5-32-50 ,   UGCA366 ,   IRAS13342-2933  ,       ,       ,       ,       ,       ,   
NGC 5237            |   GALXY   |   CEN |   13  37  38.9    |   -   42  50  52  |   12.5    |   13.8    |   2.00    |   1.6 |   115 |   E?  |   0.001204    |   PGC48139    ,   ESO270-22   ,   MCG-7-28-5  ,   FAIR160 ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5238        -1  |   GALXY   |   CVN |   13  34  42.6    |   +   51  36  50  |   13.3    |   14.1    |   1.50    |   1.2 |   160 |   Sd  |   0.000784    |   PGC47853    ,   UGC8565 ,   MCG9-22-82  ,   CGCG271-52  ,   KCPG384A    ,   MK1479  ,   VV828   ,   1ZW64   ,       ,       ,       ,   
NGC 5238        -2  |   GALXY   |   CVN |   13  34  43.6    |   +   51  36  34  |   14.3    |   13.7    |   0.80    |   0.8 |       |   Sc  |   0.000932    |   PGC47853    ,   UGC8565 ,   MCG9-22-82  ,   CGCG271-52  ,   KCPG384B    ,   MK1479  ,   VV828   ,   1ZW64   ,       ,       ,       ,   
NGC 5239            |   GALXY   |   BOO |   13  36  26.3    |   +   7   22  11  |   12.8    |   13.5    |   1.80    |   1.2 |   13  |   SBbc    |   0.023491    |   PGC48023    ,   UGC8589 ,   MCG1-35-15  ,   CGCG45-40   ,   IRAS13339+0737  ,       ,       ,       ,       ,       ,       ,   
NGC 5240            |   GALXY   |   CVN |   13  35  55.1    |   +   35  35  18  |   13.1    |   14.0    |   1.90    |   1.4 |   60  |   SBc |   0.007452    |   PGC47971    ,   UGC8587 ,   MCG6-30-56  ,   CGCG190-34  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5241            |   GALXY   |   VIR |   13  36  39.9    |   -   8   24  6   |   12.9    |   12.1    |   1.10    |   0.5 |   55  |   Sab |   0.021595    |   PGC48043    ,   MCG-1-35-6  ,   IRAS13340-0808  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5242            |   NONEX   |   VIR |   13  37  7.3 |   +   2   46  14  |       |       |       |       |       |   NF  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5243            |   GALXY   |   CVN |   13  36  15.1    |   +   38  20  36  |   13.2    |   12.5    |   1.50    |   0.4 |   126 |   Sbc |   0.014026    |   PGC48011    ,   UGC8592 ,   MCG7-28-36  ,   CGCG218-27  ,   IRAS13340+3836  ,       ,       ,       ,       ,       ,       ,   
NGC 5244            |   GALXY   |   CEN |   13  38  41.8    |   -   45  51  17  |   12.6    |   12.5    |   1.30    |   0.8 |   17  |   Sb  |   0.008458    |   PGC48236    ,   NGC5219 ,   ESO270-23   ,   MCG-7-28-7  ,   IRAS13356-4536  ,       ,       ,       ,       ,       ,       ,   
NGC 5245            |   GALXY   |   VIR |   13  37  23.2    |   +   3   53  53  |   14.2    |   12.5    |   0.80    |   0.3 |   90  |   S   |   0.022844    |   PGC48110    ,   CGCG45-48   ,   NPM1G+04.0399   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5246            |   GALXY   |   VIR |   13  37  29.3    |   +   4   6   16  |   13.6    |   13.3    |   1.00    |   0.8 |   63  |   SBb |   0.023124    |   PGC48128    ,   UGC8612 ,   MCG1-35-17  ,   CGCG45-50   ,   IRAS13349+0421  ,       ,       ,       ,       ,       ,       ,   
NGC 5247            |   GALXY   |   VIR |   13  38  2.9 |   -   17  53  5   |   10.0    |   13.4    |   5.40    |   4.9 |   20  |   SBbc    |   0.004520    |   PGC48171    ,   ESO577-14   ,   MCG-3-35-11 ,   UGCA368 ,   IRAS13353-1737  ,       ,       ,       ,       ,       ,       ,   
NGC 5248            |   GALXY   |   BOO |   13  37  32.0    |   +   8   53  10  |   10.3    |   13.8    |   6.20    |   4.5 |   122 |   SBbc    |   0.003839    |   PGC48130    ,   UGC8616 ,   MCG2-35-15  ,   CGCG73-54   ,   IRAS13350+0908  ,       ,       ,       ,       ,       ,       ,   
NGC 5249            |   GALXY   |   BOO |   13  37  37.5    |   +   15  58  20  |   12.9    |   13.4    |   1.60    |   1.2 |   170 |   S0  |   0.025588    |   PGC48134    ,   UGC8618 ,   MCG3-35-15  ,   CGCG102-28  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5250            |   GALXY   |   UMA |   13  36  7.1 |   +   51  14  11  |   13.0    |   12.8    |   1.00    |   0.9 |   120 |   S0  |   0.015094    |   PGC47997    ,   UGC8594 ,   MCG9-22-85  ,   CGCG271-53  ,   nearSAO28814    ,       ,       ,       ,       ,       ,       ,   
NGC 5251            |   GALXY   |   BOO |   13  37  24.8    |   +   27  25  9   |   13.9    |   13.0    |   0.70    |   0.7 |       |   S0-a    |   0.036655    |   PGC48119    ,   MCG5-32-44  ,   CGCG161-90  ,   KUG1335+276 ,       ,       ,       ,       ,       ,       ,       ,   
